# 이미지-단어 매핑 요약
# 형식: 이미지파일명 | 단어 | card_id
# ============================================================

## 1.png (1.txt)
20_46.png    | Astronomical         | 0799a0b7...
20_47.png    | Infinite             | a67eebb3...
20_48.png    | Limitless            | 20546944...
20_49.png    | Boundless            | f107bf44...
20_50.png    | Grand                | 4f06c060...
20_51.png    | Majestic             | f59982b2...
20_52.png    | Prodigious           | f021edd8...
20_53.png    | Tiny                 | 78623627...
20_54.png    | Miniscule            | 5e856850...
20_55.png    | Microscopic          | e245d526...
20_56.png    | Minute               | b001ea9d...
20_57.png    | Diminutive           | 9c08c6e2...
20_58.png    | Petite               | a9c08107...
20_59.png    | Compact              | 855bac37...
20_60.png    | Miniature            | 6ff72dbb...
20_61.png    | Teeny                | fbc3f6f5...
20_62.png    | Wee                  | 658c3716...
20_63.png    | Puny                 | fa9955f9...
20_64.png    | Slight               | 889f3860...

## 21.png (21.txt)
21_1.png     | Marginal             | 7accb0d9...
21_2.png     | Negligible           | ee2007ce...
21_3.png     | Minimal              | a12e88f2...
21_4.png     | Nominal              | e98fd7ff...
21_5.png     | Insubstantial        | 4b26c32c...
21_6.png     | Trifling             | fca878b2...
21_7.png     | Fine                 | 5304ca47...
21_8.png     | Thin                 | f683ed75...
21_9.png     | Slender              | bf94e331...
21_10.png    | Narrow               | 96138bcb...
21_11.png    | Limited              | 6f14d043...
21_12.png    | Restricted           | 4fc7350d...
21_13.png    | Atomic               | 6cbbbf22...
21_14.png    | Molecular            | 576086f6...
21_15.png    | Nano                 | f2bd6b0a...
21_16.png    | Pocket-sized         | c16c4497...
21_17.png    | Bite-sized           | f0728092...
21_18.png    | Fractional           | 5b5a447a...
21_19.png    | Abundant             | 60d090c5...
21_20.png    | Plentiful            | a4710168...
21_21.png    | Ample                | ce498df1...
21_22.png    | Bountiful            | b3140d21...
21_23.png    | Copious              | 5e0af0df...
21_24.png    | Profuse              | 4c23ad4d...
21_25.png    | Numerous             | 69cfcc1f...
21_26.png    | Countless            | f269c759...
21_27.png    | Innumerable          | 8b7d8444...
21_28.png    | Myriad               | c5ddc3b0...
21_29.png    | Multitude            | df57ab7b...
21_30.png    | Legion               | dc03e9c9...
21_31.png    | Teeming              | cef1663f...
21_32.png    | Overflowing          | c1eadf96...
21_33.png    | Rife                 | fc540be1...
21_34.png    | Rampant              | 9c4863a5...
21_35.png    | Excessive            | 28bb4b8c...
21_36.png    | Superfluous          | 130b2973...
21_37.png    | Surplus              | 7524fb92...
21_38.png    | Redundant            | df0fed75...
21_39.png    | Lavish               | 9062281d...
21_40.png    | Generous             | 4d20133e...
21_41.png    | Rich                 | 013eb8b7...
21_42.png    | Wealthy              | 0f44e162...
21_43.png    | Affluent             | b69ec1b3...
21_44.png    | Opulent              | 77e8c706...
21_45.png    | Loaded               | 8e5db6ec...
21_46.png    | Flush                | 54fa99d9...
21_47.png    | Substantial          | 1f830f6d...
21_48.png    | Infinite             | a67eebb3...
21_49.png    | Scarce               | 06c971f2...
21_50.png    | Rare                 | 124147c0...
21_51.png    | Sparse               | 897ee704...
21_52.png    | Scant                | d6b7f370...
21_53.png    | Meager               | d3ca1f72...
21_54.png    | Paltry               | 4b33773d...
21_55.png    | Insufficient         | 9dbcc597...
21_56.png    | Inadequate           | 9d6966b5...
21_57.png    | Lacking              | 8fd79c25...
21_58.png    | Wanting              | 2ea0dd05...
21_59.png    | Deficient            | 1a965fc9...
21_60.png    | Short                | e13c0718...
21_61.png    | Tight                | ff7c0714...
21_62.png    | Limited              | 6f14d043...
21_63.png    | Empty                | a1d78eea...
21_64.png    | Vacant               | 364be8d4...

## 22.png (22.txt)
22_1.png     | Void                 | 883d0ba9...
22_2.png     | Barren               | 1b9390ce...
22_3.png     | Destitute            | 11e81b38...
22_4.png     | Impoverished         | 0761448e...
22_5.png     | Poor                 | 32440480...
22_6.png     | Deprived             | 8055034e...
22_7.png     | Dearth               | b8fe20f8...
22_8.png     | Famine               | d313040c...
22_9.png     | Drought              | dddaa544...
22_10.png    | Deficit              | 649cb872...
22_11.png    | Shortage             | a62dec6c...
22_12.png    | Scarcity             | 569e91c5...
22_13.png    | Need                 | b105b9b4...
22_14.png    | Minimal              | a12e88f2...
22_15.png    | Scope                | 87fbe6e0...
22_16.png    | Range                | 8d3190ff...
22_17.png    | Extent               | 6732c58c...
22_18.png    | Degree               | c3fb5e9e...
22_19.png    | Scale                | a44a5a03...
22_20.png    | Magnitude            | d8b965a3...
22_21.png    | Dimension            | a2a77289...
22_22.png    | Area                 | b04cab80...
22_23.png    | Realm                | d3750283...
22_24.png    | Domain               | 24b02292...
22_25.png    | Sphere               | 9a956914...
22_26.png    | Horizon              | 99396285...
22_27.png    | Coverage             | e9f52497...
22_28.png    | Comprehensive        | ff63ff49...
22_29.png    | Inclusive            | 648b0a98...
22_30.png    | Universal            | 1e4cca1c...
22_31.png    | Global               | d52fa483...
22_32.png    | Total                | d440977c...
22_33.png    | Whole                | 6e6b2c58...
22_34.png    | Entire               | c2b8c14f...
22_35.png    | Complete             | dab2ebb3...
22_36.png    | Partial              | 43357910...
22_37.png    | Segment              | b0c77dda...
22_38.png    | Fraction             | 0978088a...
22_39.png    | Portion              | 2239942e...
22_40.png    | Span                 | f9f45808...
22_41.png    | Stretch              | 580a456f...
22_42.png    | Reach                | bd516e3d...
22_43.png    | Breadth              | e42b1ad8...
22_44.png    | Spectrum             | 459f6b98...
22_45.png    | Rich                 | 013eb8b7...
22_46.png    | Wealthy              | 0f44e162...
22_47.png    | Affluent             | b69ec1b3...
22_48.png    | Prosperous           | 1dc55086...
22_49.png    | Opulent              | 77e8c706...
22_50.png    | Minted               | bdd245d5...
22_51.png    | Filthy rich          | 12da92b4...
22_52.png    | Well-off             | 0fb884df...
22_53.png    | Well-to-do           | d65f80aa...
22_54.png    | Means                | 7fde16a8...
22_55.png    | Solvent              | 1d34b47a...
22_56.png    | Loaded               | 8e5db6ec...
22_57.png    | Flush                | 54fa99d9...
22_58.png    | Rolling in it        | baf63b51...
22_59.png    | Privileged           | e4495b11...
22_60.png    | Comfortable          | 9cba7529...
22_61.png    | Propertied           | 5ce8f6f8...
22_62.png    | High-net-worth       | 622f3ce3...
22_63.png    | Upscale              | 7e1cf07b...
22_64.png    | Elite                | 93cb6e37...

## 23.png (23.txt)
23_1.png     | Moneyed              | bb11bc64...
23_2.png     | Nouveau riche        | f52ed23d...
23_3.png     | Tycoon               | c10cc913...
23_4.png     | Magnate              | 5b9be4ef...
23_5.png     | Millionaire          | f4b430e3...
23_6.png     | Billionaire          | d197e683...
23_7.png     | Fortune              | ab449fe0...
23_8.png     | Asset                | 89ac4edd...
23_9.png     | Capital              | 0776cb79...
23_10.png    | Inheritance          | ee7b5233...
23_11.png    | Poor                 | 32440480...
23_12.png    | Destitute            | 11e81b38...
23_13.png    | Impoverished         | 0761448e...
23_14.png    | Indigent             | d87d9e7c...
23_15.png    | Needy                | ca52ceb1...
23_16.png    | Penniless            | b1a75040...
23_17.png    | Broke                | 1d9bff36...
23_18.png    | Deprived             | 8055034e...
23_19.png    | Bankrupt             | df95b2fc...
23_20.png    | Insolvent            | c5867c0c...
23_21.png    | Bust                 | b0c50161...
23_22.png    | In debt              | c91c066e...
23_23.png    | Hard up              | f5912933...
23_24.png    | Strapped             | 1ab74049...
23_25.png    | Short                | e13c0718...
23_26.png    | Pinched              | dda59643...
23_27.png    | Squalid              | e9e083b1...
23_28.png    | Underprivileged      | f0ba6aa1...
23_29.png    | Low-income           | a2975127...
23_30.png    | Subsistence          | e167b5bd...
23_31.png    | Hand-to-mouth        | 35ab2162...
23_32.png    | Penury               | 8ee477c8...
23_33.png    | Pauper               | 72eaedd3...
23_34.png    | Beggar               | 9f6c13bf...
23_35.png    | Hardship             | 947715b9...
23_36.png    | Adversity            | e4d66399...
23_37.png    | Default              | 7b1433f6...
23_38.png    | Ruined               | ebbd77e6...
23_39.png    | Tight                | ff7c0714...
23_40.png    | Skint                | 20eff885...
23_41.png    | Frugal               | f815dd3c...
23_42.png    | Thrifty              | 0d33ddb6...
23_43.png    | Economical           | 732c6900...
23_44.png    | Prudent              | 39f8ac13...
23_45.png    | Budget               | e2499f52...
23_46.png    | Cheap                | 671c5b11...
23_47.png    | Stingy               | 0c853102...
23_48.png    | Miserly              | bbd67357...
23_49.png    | Parsimonious         | 8588ff9e...
23_50.png    | Tight-fisted         | 7a6dce83...
23_51.png    | Penny-pinching       | 11284b1b...
23_52.png    | Mean                 | 415c7fd0...
23_53.png    | Close                | 740e547c...
23_54.png    | Sparing              | d44ecaca...
23_55.png    | Ascetic              | bc8f2dcd...
23_56.png    | Austere              | 7a2af701...
23_57.png    | Conservative         | 166b0bb4...
23_58.png    | Cost-effective       | 32c1d296...
23_59.png    | Discount             | ef90141e...
23_60.png    | Bargain              | f1f3eb3a...
23_61.png    | Value                | 6d15a3e9...
23_62.png    | Low-cost             | 134a4f4c...
23_63.png    | Reasonable           | e8c31149...
23_64.png    | Affordable           | 4039dd37...

## 24.png (24.txt)
24_1.png     | Modest               | 73d2d3a7...
24_2.png     | Simple               | 7fa98e3e...
24_3.png     | Spartan              | 3b56b9bc...
24_4.png     | Skimping             | 007a2c31...
24_5.png     | Tight                | ff7c0714...
24_6.png     | Scrooge              | 75bbabae...
24_7.png     | Extravagant          | 25b62218...
24_8.png     | Lavish               | 9062281d...
24_9.png     | Luxurious            | db00d201...
24_10.png    | Sumptuous            | ab7c8d40...
24_11.png    | Costly               | bdcb70f8...
24_12.png    | Exorbitant           | 36dde633...
24_13.png    | Expensive            | c8677252...
24_14.png    | Splurging            | 56e5440e...
24_15.png    | Dear                 | 7342906a...
24_16.png    | Pricey               | 127cbb07...
24_17.png    | Prodigal             | 22703987...
24_18.png    | Steep                | d04928de...
24_19.png    | Wasteful             | d82c30f3...
24_20.png    | Spendthrift          | afee1ac2...
24_21.png    | Immoderate           | e6517c17...
24_22.png    | Indulgent            | d1360a11...
24_23.png    | Excessive            | 28bb4b8c...
24_24.png    | Fancy                | f330b9ae...
24_25.png    | High-end             | 9779a062...
24_26.png    | Premium              | 24200ec1...
24_27.png    | Deluxe               | 064fdf81...
24_28.png    | Exclusive            | c15de269...
24_29.png    | Posh                 | 7b6f424b...
24_30.png    | Upscale              | 7e1cf07b...
24_31.png    | Flashy               | bf36f972...
24_32.png    | Ostentatious         | 854e1048...
24_33.png    | Showy                | 017b1775...
24_34.png    | Squandering          | a8d80221...
24_35.png    | Burning (money)      | ed354ec2...
24_36.png    | Overpriced           | 206fb400...
24_37.png    | Cost                 | dd5fb871...
24_38.png    | Price                | ebbe3882...
24_39.png    | Value                | 6d15a3e9...
24_40.png    | Worth                | 9d40283a...
24_41.png    | Valuable             | 64dd0b2b...
24_42.png    | Precious             | 4ebd97ed...
24_43.png    | Priceless            | 930171e6...
24_44.png    | Invaluable           | a2975949...
24_45.png    | Worthless            | 0b513dba...
24_46.png    | Cheap                | 671c5b11...
24_47.png    | Inexpensive          | 90977a53...
24_48.png    | Inferior             | e69896c6...
24_49.png    | Shoddy               | 0ea364c5...
24_50.png    | Rip-off              | 74dfcae8...
24_51.png    | Steal                | e09a22a3...
24_52.png    | Deal                 | 6099c47b...
24_53.png    | Expense              | 92189cc4...
24_54.png    | Expenditure          | 76323233...
24_55.png    | Overhead             | 0fa5ed7a...
24_56.png    | Quote                | 038988fc...
24_57.png    | Outlay               | 10e4294a...
24_58.png    | Budget               | e2499f52...
24_59.png    | Estimate             | 7c55f3ce...
24_60.png    | Valuation            | a62d42c7...
24_61.png    | Assessment           | fb545737...
24_62.png    | Appraisal            | 79c30d01...
24_63.png    | Charge               | f828cb6e...
24_64.png    | Fee                  | 5940871e...

## 25.png (25.txt)
25_1.png     | Fare                 | 8ab586c9...
25_2.png     | Rate                 | 0a6f8471...
25_3.png     | Lucrative            | a212ea46...
25_4.png     | Profitable           | 4a010df7...
25_5.png     | Gainful              | 5fd0b328...
25_6.png     | Remunerative         | be5fb73f...
25_7.png     | Rewarding            | e8cf0446...
25_8.png     | Worthwhile           | a6576284...
25_9.png     | Salary               | 4627adce...
25_10.png    | Wage                 | 35ef856f...
25_11.png    | Income               | 955828a5...
25_12.png    | Earnings             | 81c79d47...
25_13.png    | Revenue              | b44f35b6...
25_14.png    | Profit               | 720b4d29...
25_15.png    | Margin               | ddccbf4b...
25_16.png    | Dividend             | d10cffd8...
25_17.png    | Interest             | 0c139d7d...
25_18.png    | Yield                | ca0155dc...
25_19.png    | Return               | 52299d2c...
25_20.png    | Capital              | 0776cb79...
25_21.png    | Funding              | 8ab23de7...
25_22.png    | Investment           | 507005ce...
25_23.png    | Loan                 | 18313049...
25_24.png    | Debt                 | a42ccbe0...
25_25.png    | Credit               | 7c39a357...
25_26.png    | Mortgage             | afa5e9cb...
25_27.png    | Tax                  | f198d186...
25_28.png    | Duty                 | f2a6a2b8...
25_29.png    | Tariff               | 1a97397a...
25_30.png    | Fiscal               | df1db263...
25_31.png    | Monetary             | dced82fd...
25_32.png    | Financial            | 64259e2e...
